Location,Month,Avg temp (°C),Avg high (°C),Avg low (°C),Daylight (h/day),Cloud cover (%),Rainfall (mm),Source URL
"El Cotillo, Fuerteventura, Spain",Jan,17.8,20,15,10.6,31,10.2,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Feb,17.8,20.6,15,11.2,27,12.7,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Mar,18.3,21.1,15.6,12,26,7.6,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Apr,18.9,22.2,16.7,12.9,24,5.1,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",May,20.6,23.3,17.8,13.6,21,0,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Jun,22.2,25,19.4,13.9,9,0,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Jul,23.3,26.7,21.1,13.7,2,0,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Aug,24.4,27.2,21.7,13.1,7,2.5,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Sep,23.9,26.7,21.7,12.3,22,2.5,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Oct,22.8,25.6,20,11.4,34,5.1,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Nov,21.1,23.3,18.3,10.7,36,10.2,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"El Cotillo, Fuerteventura, Spain",Dec,18.9,21.1,16.1,10.3,34,15.2,https://weatherspark.com/y/31764/Average-Weather-in-El-Cotillo-Spain-Year-Round
"Punta Cana, Dominican Republic",Jan,25,28.3,22.8,11.2,19,30.5,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Feb,25,28.3,22.2,11.6,20,25.4,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Mar,25.6,28.9,22.8,12.1,21,22.9,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Apr,26.1,29.4,23.3,12.6,33,38.1,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",May,26.7,30,24.4,13,62,66,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Jun,27.8,30.6,25,13.2,71,48.3,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Jul,27.8,30.6,25.6,13.1,64,43.2,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Aug,27.8,31.1,25.6,12.7,67,50.8,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Sep,27.8,31.1,25,12.2,70,58.4,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Oct,27.2,30.6,24.4,11.7,66,58.4,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Nov,26.7,29.4,23.9,11.3,46,61,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Punta Cana, Dominican Republic",Dec,25.6,28.3,23.3,11,28,35.6,https://weatherspark.com/y/27410/Average-Weather-in-Punta-Cana-Dominican-Republic-Year-Round
"Viñales, Cuba",Jan,22.2,25,20.6,10.9,27,35.6,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Feb,22.8,25.6,20.6,11.4,23,33,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Mar,23.3,26.7,21.1,12.1,25,33,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Apr,25,27.8,22.2,12.7,32,35.6,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",May,26.1,28.9,23.9,13.2,48,83.8,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Jun,27.2,30,25,13.5,72,116.8,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Jul,28.3,30.6,25.6,13.4,69,81.3,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Aug,28.3,31.1,25.6,12.9,70,96.5,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Sep,27.8,30.6,25.6,12.2,72,119.4,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Oct,26.7,28.9,24.4,11.6,56,88.9,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Nov,24.4,26.7,22.8,11,39,40.6,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Viñales, Cuba",Dec,23.3,25.6,21.7,10.8,32,25.4,https://weatherspark.com/y/16174/Average-Weather-in-Vi%C3%B1ales-Cuba-Year-Round
"Havana, Cuba",Jan,21.7,25.6,17.8,10.9,28,33,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Feb,22.2,26.1,18.3,11.4,23,33,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Mar,22.8,27.2,18.9,12.1,26,33,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Apr,24.4,28.3,20.6,12.7,32,33,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",May,25.6,30,22.2,13.3,48,66,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Jun,26.7,30.6,23.9,13.5,70,96.5,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Jul,27.2,31.7,23.9,13.4,67,63.5,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Aug,27.2,31.7,23.9,12.9,67,81.3,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Sep,26.7,31.1,23.9,12.2,69,96.5,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Oct,25.6,29.4,22.8,11.6,55,81.3,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Nov,23.9,27.8,20.6,11,38,45.7,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Havana, Cuba",Dec,22.2,26.1,18.9,10.7,32,30.5,https://weatherspark.com/y/16780/Average-Weather-in-Havana-Cuba-Year-Round
"Placencia, Belize",Jan,23.9,26.7,22.2,11.3,24,86.4,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Feb,24.4,27.2,22.8,11.6,23,58.4,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Mar,25.6,27.8,23.3,12.1,26,40.6,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Apr,26.7,28.9,24.4,12.5,44,33,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",May,27.8,30,25.6,12.9,70,63.5,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Jun,28.3,30.6,26.1,13.1,85,124.5,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Jul,27.8,30,26.1,13,80,127,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Aug,27.8,30.6,26.1,12.6,79,116.8,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Sep,27.8,30.6,25.6,12.2,85,139.7,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Oct,27.2,30,25,11.7,74,157.5,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Nov,25.6,28.3,23.9,11.4,51,132.1,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Placencia, Belize",Dec,25,27.2,22.8,11.2,32,109.2,https://weatherspark.com/y/13038/Average-Weather-in-Placencia-Belize-Year-Round
"Dahab, Egypt",Jan,17.2,22.8,11.7,10.6,19,2.5,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Feb,18.3,23.9,12.8,11.2,18,2.5,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Mar,21.7,27.2,16.1,12,17,2.5,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Apr,25.6,31.1,20,12.9,20,0,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",May,28.9,34.4,23.3,13.6,17,0,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Jun,31.7,37.2,26.1,13.9,3,0,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Jul,33.3,38.9,27.8,13.7,3,0,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Aug,33.3,38.9,28.3,13.1,3,0,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Sep,31.7,36.7,26.7,12.3,2,0,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Oct,27.8,32.8,22.8,11.4,12,0,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Nov,22.8,27.8,17.2,10.7,21,2.5,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
"Dahab, Egypt",Dec,18.3,23.9,12.8,10.4,23,2.5,https://weatherspark.com/y/98151/Average-Weather-in-Dhahab-Egypt-Year-Round
