Location,Month,Avg temp (°C),Avg high (°C),Avg low (°C),Daylight (h/day),Cloud cover (%),Rainfall (mm),Source URL
"Dinant, Belgium",January,3,5,1,8.6,73,53,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",February,3,6,1,10.1,66,48,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",March,6,9,3,12,63,46,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",April,9,13,6,13.9,57,41,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",May,13,17,9,15.5,55,51,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",June,16,19,11,16.3,50,56,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",July,18,22,13,15.9,43,53,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",August,18,22,13,14.4,44,51,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",September,14,18,11,12.5,51,53,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",October,11,14,8,10.7,62,53,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",November,6,8,4,9,75,53,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Dinant, Belgium",December,3,6,2,8.1,77,61,https://weatherspark.com/y/51107/Average-Weather-in-Dinant-Belgium-Year-Round
"Ericeira, Portugal",January,12,15,9,9.8,48,64,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",February,12,16,10,10.8,45,51,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",March,14,18,11,12,43,36,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",April,15,19,12,13.3,39,41,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",May,17,21,14,14.3,35,30,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",June,20,24,17,14.9,24,10,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",July,22,26,18,14.6,11,3,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",August,22,26,19,13.6,16,5,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",September,21,25,18,12.4,32,20,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",October,18,22,16,11.1,44,61,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",November,15,18,12,10,48,79,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ericeira, Portugal",December,13,16,10,9.5,51,74,https://weatherspark.com/y/32026/Average-Weather-in-Ericeira-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",January,17,19,15,10.3,49,23,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",February,16,18,14,11,44,28,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",March,17,19,15,12,41,23,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",April,17,20,16,13,35,13,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",May,19,21,17,13.9,27,8,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",June,21,23,18,14.3,17,3,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",July,22,25,20,14,6,0,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",August,23,26,21,13.3,10,3,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",September,23,26,21,12.3,28,8,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",October,22,24,19,11.3,43,23,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",November,19,22,17,10.5,48,30,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Ponta do Sol, Madeira, Portugal",December,18,20,16,10,51,36,https://weatherspark.com/y/31547/Average-Weather-in-Ponta-do-Sol-Portugal-Year-Round
"Puerto de la Cruz, Tenerife, Spain",January,18,22,16,10.6,35,20,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",February,18,22,16,11.2,31,18,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",March,19,22,16,12,29,13,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",April,19,23,17,12.9,27,8,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",May,21,24,18,13.6,23,3,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",June,22,25,19,13.9,10,0,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",July,24,27,21,13.7,2,0,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",August,24,28,22,13.1,7,0,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",September,24,28,22,12.3,22,3,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",October,23,27,21,11.4,35,10,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",November,21,24,19,10.7,40,18,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"Puerto de la Cruz, Tenerife, Spain",December,19,23,17,10.4,39,23,https://weatherspark.com/y/31610/Average-Weather-in-Puerto-de-la-Cruz-Spain-Year-Round
"La Paz, Mexico",January,18,24,12,10.8,41,10,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",February,19,26,12,11.4,38,5,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",March,21,28,13,12.1,38,0,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",April,23,31,16,12.8,41,0,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",May,25,33,17,13.3,27,0,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",June,27,35,21,13.6,22,3,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",July,29,36,24,13.4,54,20,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",August,30,36,25,12.9,66,48,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",September,29,34,24,12.3,51,64,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",October,27,32,21,11.6,30,23,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",November,23,28,17,11,36,8,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"La Paz, Mexico",December,19,25,13,10.7,43,13,https://weatherspark.com/y/2800/Average-Weather-in-La-Paz-Mexico-Year-Round
"Boquete, Panama",January,18,22,13,11.7,45,38,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",February,18,23,13,11.9,50,23,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",March,19,24,14,12.1,58,28,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",April,19,23,14,12.3,74,76,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",May,18,23,15,12.5,91,180,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",June,18,22,15,12.6,96,206,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",July,18,22,14,12.6,95,208,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",August,18,22,14,12.4,95,216,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",September,17,22,14,12.2,95,211,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",October,17,21,14,11.9,93,218,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",November,17,21,14,11.7,77,201,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"Boquete, Panama",December,17,22,14,11.6,52,89,https://weatherspark.com/y/16729/Average-Weather-in-Boquete-Panama-Year-Round
"El Valle de Antón, Panama",January,23,27,21,11.7,49,39,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",February,24,27,21,11.9,52,27,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",March,24,28,22,12.1,58,32,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",April,24,28,22,12.3,73,93,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",May,24,27,22,12.5,90,239,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",June,24,27,22,12.6,94,290,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",July,23,27,22,12.6,95,276,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",August,23,27,21,12.4,95,297,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",September,23,27,21,12.2,93,301,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",October,23,27,21,12,89,307,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",November,23,26,21,11.7,78,300,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"El Valle de Antón, Panama",December,23,26,21,11.6,57,121,https://en.climate-data.org/north-america/panama/el-valle/el-valle-48953/
"Himarë, Albania",January,8,12,5,9.7,48,81,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",February,9,13,6,10.7,48,84,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",March,11,15,7,12,46,66,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",April,14,18,10,13.3,42,48,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",May,18,23,14,14.4,35,30,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",June,23,27,18,15,20,15,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",July,26,31,20,14.7,7,8,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",August,26,30,20,13.7,11,18,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",September,22,26,17,12.4,27,58,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",October,18,22,13,11.1,41,97,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",November,13,17,9,9.9,48,122,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Himarë, Albania",December,9,13,6,9.4,49,114,https://weatherspark.com/y/84292/Average-Weather-in-Himar%C3%AB-Albania-Year-Round
"Sarandë, Albania",January,8,13,3,9.7,49,86,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",February,9,13,4,10.7,49,89,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",March,11,16,6,12,47,69,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",April,14,20,9,13.3,42,48,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",May,19,25,13,14.4,35,30,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",June,24,31,17,15,20,15,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",July,27,34,19,14.7,7,8,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",August,27,33,19,13.7,11,20,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",September,22,28,16,12.4,27,58,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",October,18,23,12,11.1,41,99,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",November,13,18,8,10,49,130,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Sarandë, Albania",December,9,14,5,9.4,51,122,https://weatherspark.com/y/85410/Average-Weather-in-Sarand%C3%AB-Albania-Year-Round
"Kuta, Lombok, Indonesia",January,28,31,26,12.6,88,259,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",February,28,31,25,12.4,86,231,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",March,28,31,25,12.1,80,150,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",April,28,31,25,11.9,75,86,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",May,28,31,24,11.7,64,51,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",June,27,30,24,11.6,58,36,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",July,27,29,24,11.7,54,30,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",August,26,29,24,11.8,52,15,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",September,27,30,24,12.1,59,28,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",October,28,31,24,12.3,68,56,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",November,28,31,25,12.5,80,112,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Kuta, Lombok, Indonesia",December,28,31,26,12.6,86,206,https://weatherspark.com/y/128842/Average-Weather-in-Kuta-Indonesia-Year-Round
"Ubud, Bali, Indonesia",January,27,29,24,12.6,89,264,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",February,27,30,24,12.4,87,236,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",March,27,30,23,12.1,81,152,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",April,27,30,23,11.9,76,91,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",May,26,30,23,11.7,66,53,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",June,26,29,23,11.6,59,38,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",July,25,29,22,11.7,55,30,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",August,25,29,22,11.8,53,15,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",September,26,30,22,12.1,60,30,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",October,27,31,23,12.3,69,58,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",November,27,31,23,12.5,82,122,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Ubud, Bali, Indonesia",December,27,30,24,12.6,87,216,https://weatherspark.com/y/128807/Average-Weather-in-Ubud-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",January,28,31,25,12.6,88,262,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",February,28,31,25,12.4,86,234,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",March,28,31,24,12.1,80,150,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",April,28,31,24,11.9,75,89,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",May,27,31,24,11.7,65,51,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",June,27,30,24,11.6,59,36,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",July,26,29,24,11.7,54,30,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",August,26,29,23,11.8,52,15,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",September,27,31,24,12.1,59,28,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",October,28,31,24,12.3,69,56,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",November,28,32,25,12.5,81,117,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Denpasar, Bali, Indonesia",December,28,31,25,12.6,86,211,https://weatherspark.com/y/128849/Average-Weather-in-Denpasar-Indonesia-Year-Round
"Nha Trang, Vietnam",January,24,27,22,11.5,62,15,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",February,25,28,22,11.7,55,5,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",March,26,29,24,12.1,57,18,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",April,28,31,26,12.4,72,20,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",May,29,32,26,12.7,91,56,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",June,29,32,27,12.8,95,58,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",July,29,32,26,12.8,94,48,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",August,29,32,26,12.5,95,64,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",September,28,31,26,12.2,93,137,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",October,27,29,25,11.8,85,213,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",November,26,28,24,11.6,76,198,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Nha Trang, Vietnam",December,25,27,23,11.4,69,91,https://weatherspark.com/y/120736/Average-Weather-in-Nha-Trang-Vietnam-Year-Round
"Kampot, Cambodia",January,26,29,24,11.6,56,13,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",February,27,29,24,11.8,53,15,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",March,28,31,26,12.1,61,36,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",April,29,32,27,12.4,81,86,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",May,29,32,27,12.6,91,173,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",June,29,32,27,12.7,92,305,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",July,29,31,27,12.7,91,325,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",August,28,31,27,12.5,92,345,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",September,28,30,26,12.2,90,333,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",October,28,30,26,11.9,84,213,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",November,28,29,26,11.6,72,91,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"Kampot, Cambodia",December,27,29,24,11.5,60,25,https://weatherspark.com/y/115114/Average-Weather-in-Kampot-Cambodia-Year-Round
"George Town, Malaysia",January,27,31,24,11.8,71,58,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",February,28,32,24,12,70,58,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",March,28,32,24,12.1,78,94,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",April,28,32,25,12.2,89,137,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",May,28,32,25,12.4,92,155,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",June,28,32,25,12.4,89,122,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",July,28,31,24,12.4,89,140,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",August,27,31,24,12.3,90,170,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",September,27,31,24,12.1,90,224,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",October,27,30,24,12,91,246,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",November,27,31,24,11.9,87,218,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
"George Town, Malaysia",December,27,31,24,11.8,77,140,https://weatherspark.com/y/113340/Average-Weather-in-George-Town-Malaysia-Year-Round
